chr1	x1	x2	chr2	y1	y2	color	o	e_bl	e_donut	e_h	e_v	fdr_bl	fdr_donut	fdr_h	fdr_v	num_collapsed	centroid1	centroid2	radius
1	184050000	184075000	1	184150000	184175000	0,255,255	146	71.2121	75.9088	74.3312	81.3469	4.8165152228e-09	3.33036122634e-09	5.16373442999e-09	0.000557464372942	3	184054166	184179166	18633.8998125
16	15950000	15975000	16	16200000	16225000	0,255,255	145	65.7002	66.3204	72.1762	70.8114	8.37819925203e-09	5.75910707678e-09	8.97699913307e-09	9.19294531097e-09	2	15962500	16225000	12500.0
15	71400000	71425000	15	71575000	71600000	0,255,255	145	68.5104	76.6478	93.3292	73.6876	8.37819925203e-09	5.75910707678e-09	0.000760180356338	9.19294531097e-09	2	71412500	71575000	12500.0
13	44700000	44725000	13	45000000	45025000	0,255,255	145	72.916	60.7952	53.1371	90.0433	8.37819925203e-09	1.03235835504e-15	2.17548492829e-15	0.000773709955289	1	44712500	45012500	0
13	97750000	97775000	13	97850000	97875000	0,255,255	145	71.5188	59.461	64.1902	68.4877	8.37819925203e-09	1.03235835504e-15	8.97699913307e-09	9.19294531097e-09	1	97762500	97862500	0
11	9625000	9650000	11	9750000	9775000	0,255,255	145	74.6532	66.323	73.1529	80.6033	8.37819925203e-09	5.75910707678e-09	8.97699913307e-09	0.000773709955289	2	9637500	9750000	12500.0
11	34600000	34625000	11	34900000	34925000	0,255,255	145	51.4068	45.9959	54.8277	62.4992	1.94666205229e-15	8.66820785554e-24	2.17548492829e-15	9.19294531097e-09	2	34600000	34912500	12500.0
11	59425000	59450000	11	59550000	59575000	0,255,255	145	77.4674	69.5218	63.0202	82.1854	0.000674494925906	5.75910707678e-09	8.97699913307e-09	0.000773709955289	1	59437500	59562500	0
10	93825000	93850000	10	94175000	94200000	0,255,255	145	58.0336	57.1584	70.4582	67.6569	1.94666205229e-15	1.03235835504e-15	8.97699913307e-09	9.19294531097e-09	3	93829166	94195833	18633.8998125
8	61575000	61600000	8	61925000	61950000	0,255,255	145	51.5881	60.8012	75.243	66.8553	1.94666205229e-15	1.03235835504e-15	8.97699913307e-09	9.19294531097e-09	1	61587500	61937500	0
4	55850000	55875000	4	56175000	56200000	0,255,255	145	58.9396	55.5992	64.4338	68.3062	1.94666205229e-15	1.03235835504e-15	8.97699913307e-09	9.19294531097e-09	2	55850000	56187500	12500.0
X	64800000	64825000	X	64900000	64925000	0,255,255	145	61.6345	53.1433	66.1345	46.3673	8.37819925203e-09	1.03235835504e-15	8.97699913307e-09	2.09402731518e-23	3	64812500	64937500	25000.0
19	11400000	11425000	19	11575000	11600000	0,255,255	144	70.9041	71.5587	88.7941	81.0946	1.44542641649e-08	9.96139058431e-09	0.00105365307396	0.00107529379166	3	11412500	11562500	25000.0
17	4325000	4350000	17	4425000	4450000	0,255,255	144	81.0236	70.3365	84.7324	67.103	0.000932959671227	9.96139058431e-09	0.00105365307396	1.57969667656e-08	1	4337500	4437500	0
17	61150000	61175000	17	61475000	61500000	0,255,255	144	73.3544	55.2416	62.4035	59.6496	1.44542641649e-08	2.24014777824e-15	1.55370700639e-08	4.04016891458e-15	2	61162500	61462500	25000.0
9	91325000	91350000	9	91600000	91625000	0,255,255	144	58.7325	66.3555	64.5569	89.8631	3.94709123579e-15	9.96139058431e-09	1.55370700639e-08	0.00107529379166	2	91362500	91612500	25000.0
8	67350000	67375000	8	67500000	67525000	0,255,255	144	67.5669	54.8307	71.2484	64.0266	1.44542641649e-08	2.24014777824e-15	1.55370700639e-08	1.57969667656e-08	3	67387500	67512500	25000.0
4	170050000	170075000	4	170175000	170200000	0,255,255	144	69.3065	81.3378	89.9866	86.136	1.44542641649e-08	0.0008547790113	0.00105365307396	0.00107529379166	1	170062500	170187500	0
3	4750000	4775000	3	5000000	5025000	0,255,255	144	53.8284	62.4842	87.1888	53.8395	3.94709123579e-15	9.96139058431e-09	0.00105365307396	4.04016891458e-15	1	4762500	5012500	0
2	216300000	216325000	2	216575000	216600000	0,255,255	144	55.1395	63.555	83.7049	61.2271	3.94709123579e-15	9.96139058431e-09	0.00105365307396	4.04016891458e-15	2	216300000	216575000	17677.6695297
1	55600000	55625000	1	55725000	55750000	0,255,255	144	63.1492	61.3251	72.8978	63.1884	1.44542641649e-08	2.24014777824e-15	1.55370700639e-08	1.57969667656e-08	1	55612500	55737500	0
1	210025000	210050000	1	210150000	210175000	0,255,255	144	64.562	49.6805	54.7377	49.8861	1.44542641649e-08	2.24014777824e-15	4.51769024313e-15	4.04016891458e-15	2	210050000	210162500	12500.0
19	14250000	14275000	19	14450000	14475000	0,255,255	143	81.3096	67.2356	67.2049	81.7181	0.00128768312344	1.71503875681e-08	2.68182113114e-08	0.00148842300368	3	14287500	14462500	25000.0
11	122725000	122750000	11	122875000	122900000	0,255,255	143	55.444	54.738	60.8816	73.1806	8.32000650284e-15	4.83873898093e-15	9.39093778696e-15	2.68234705387e-08	2	122737500	122900000	12500.0
7	43600000	43625000	7	43725000	43750000	0,255,255	143	72.2831	61.6158	63.9595	70.3041	2.47833854717e-08	1.71503875681e-08	2.68182113114e-08	2.68234705387e-08	2	43625000	43737500	12500.0
7	97925000	97950000	7	98025000	98050000	0,255,255	143	71.121	65.438	68.2417	80.3925	2.47833854717e-08	1.71503875681e-08	2.68182113114e-08	0.00148842300368	2	97925000	98037500	12500.0
6	42225000	42250000	6	42475000	42500000	0,255,255	143	65.9621	69.8271	71.962	88.0437	2.47833854717e-08	1.71503875681e-08	2.68182113114e-08	0.00148842300368	2	42225000	42487500	12500.0
5	95675000	95700000	5	95925000	95950000	0,255,255	143	60.1659	45.7017	58.3202	45.7869	8.32000650284e-15	5.92011074963e-23	9.39093778696e-15	1.37657919674e-22	2	95687500	95925000	12500.0
2	37625000	37650000	2	37875000	37900000	0,255,255	143	62.4418	60.5721	74.9123	66.1644	2.47833854717e-08	4.83873898093e-15	2.68182113114e-08	2.68234705387e-08	3	37654166	37895833	34359.2135468
1	200250000	200275000	1	200450000	200475000	0,255,255	143	53.5536	49.7066	51.9149	64.5271	8.32000650284e-15	4.83873898093e-15	9.39093778696e-15	2.68234705387e-08	3	200254166	200470833	18633.8998125
1	204525000	204550000	1	204725000	204750000	0,255,255	143	72.8005	64.4749	79.1158	74.4876	2.47833854717e-08	1.71503875681e-08	0.00146376557175	2.68234705387e-08	3	204537500	204762500	25000.0
6	31150000	31175000	6	31325000	31350000	0,255,255	142	54.1036	51.3752	57.3078	62.2461	1.82766747613e-14	1.05770931011e-14	2.00160987773e-14	4.67802767204e-08	2	31137500	31337500	25000.0
2	162850000	162875000	2	162975000	163000000	0,255,255	142	75.5467	67.2487	66.9116	74.1358	4.27371639712e-08	2.98027411835e-08	4.65869663926e-08	4.67802767204e-08	1	162862500	162987500	0
20	5525000	5550000	20	5750000	5775000	0,255,255	141	58.3462	53.6413	63.9356	59.5891	3.84297691123e-14	2.23174800105e-14	7.88261724207e-08	3.99862333686e-14	6	5537500	5758333	38414.7685721
17	54650000	54675000	17	54775000	54800000	0,255,255	141	65.5718	73.1434	83.9074	73.998	7.21001990366e-08	5.09654391247e-08	0.00276567452666	7.90088174983e-08	3	54662500	54812500	25000.0
16	57775000	57800000	16	58025000	58050000	0,255,255	141	60.753	55.7357	58.2122	63.0175	3.84297691123e-14	2.23174800105e-14	4.17175712741e-14	7.90088174983e-08	1	57787500	58037500	0
16	82100000	82125000	16	82250000	82275000	0,255,255	141	68.6597	74.2498	71.3779	91.3354	7.21001990366e-08	5.09654391247e-08	7.88261724207e-08	0.00279840652503	1	82112500	82262500	0
13	26750000	26775000	13	27050000	27075000	0,255,255	141	62.9813	57.9294	70.4994	55.712	7.21001990366e-08	2.23174800105e-14	7.88261724207e-08	3.99862333686e-14	1	26762500	27062500	0
12	59300000	59325000	12	59450000	59475000	0,255,255	141	61.531	62.4919	59.1159	71.0305	7.21001990366e-08	5.09654391247e-08	4.17175712741e-14	7.90088174983e-08	2	59312500	59475000	12500.0
12	107525000	107550000	12	107775000	107800000	0,255,255	141	57.5731	52.5506	70.8561	56.1414	3.84297691123e-14	2.23174800105e-14	7.88261724207e-08	3.99862333686e-14	2	107525000	107787500	12500.0
6	56200000	56225000	6	56450000	56475000	0,255,255	141	68.3229	51.1676	70.4343	55.4496	7.21001990366e-08	2.23174800105e-14	7.88261724207e-08	3.99862333686e-14	5	56217500	56452500	31622.7766017
4	42375000	42400000	4	42500000	42525000	0,255,255	141	64.226	64.7187	66.503	76.0675	7.21001990366e-08	5.09654391247e-08	7.88261724207e-08	7.90088174983e-08	1	42387500	42512500	0
1	25925000	25950000	1	26100000	26125000	0,255,255	141	67.4568	61.5373	67.5042	76.4082	7.21001990366e-08	5.09654391247e-08	7.88261724207e-08	7.90088174983e-08	2	25937500	26125000	12500.0
20	52700000	52725000	20	52800000	52825000	0,255,255	140	75.6207	61.9528	67.3607	63.8446	1.19814686376e-07	8.554989818e-08	1.31841634933e-07	1.31251345307e-07	1	52712500	52812500	0
18	59300000	59325000	18	59550000	59575000	0,255,255	140	58.4379	71.5763	77.8985	79.1773	7.97223961512e-14	8.554989818e-08	0.0037237263678	0.0037587036762	3	59287500	59562500	25000.0
18	60800000	60825000	18	60975000	61000000	0,255,255	140	66.7448	67.5235	70.9542	79.1912	1.19814686376e-07	8.554989818e-08	1.31841634933e-07	0.0037587036762	1	60812500	60987500	0
17	4600000	4625000	17	4775000	4800000	0,255,255	140	57.9071	56.5079	62.3914	84.154	7.97223961512e-14	4.63396120511e-14	1.31841634933e-07	0.0037587036762	1	4612500	4787500	0
16	24575000	24600000	16	24800000	24825000	0,255,255	140	57.1426	53.6718	72.5361	50.0287	7.97223961512e-14	4.63396120511e-14	1.31841634933e-07	8.33006029306e-14	3	24579166	24804166	18633.8998125
12	12225000	12250000	12	12475000	12500000	0,255,255	140	78.14	59.3217	79.775	62.8398	0.00320773201347	4.63396120511e-14	0.0037237263678	1.31251345307e-07	3	12245833	12470833	18633.8998125
8	30075000	30100000	8	30400000	30425000	0,255,255	140	44.2115	58.6595	61.9108	69.9801	2.24658835526e-21	4.63396120511e-14	1.31841634933e-07	1.31251345307e-07	5	30067500	30422500	31622.7766017
5	153850000	153875000	5	153975000	154000000	0,255,255	140	70.9271	66.2695	68.8688	81.9753	1.19814686376e-07	8.554989818e-08	1.31841634933e-07	0.0037587036762	2	153850000	154000000	17677.6695297
4	38925000	38950000	4	39100000	39125000	0,255,255	140	53.0754	61.4273	73.8036	68.6383	7.97223961512e-14	8.554989818e-08	1.31841634933e-07	1.31251345307e-07	4	38937500	39125000	27950.8497187
4	89450000	89475000	4	89575000	89600000	0,255,255	140	59.1393	51.2913	62.8059	63.9092	7.97223961512e-14	4.63396120511e-14	1.31841634933e-07	1.31251345307e-07	2	89462500	89575000	12500.0
3	136475000	136500000	3	136725000	136750000	0,255,255	140	67.0656	43.0483	44.8294	56.4228	1.19814686376e-07	1.10001961964e-21	4.2874169964e-21	8.33006029306e-14	4	136512500	136725000	27950.8497187
2	38750000	38775000	2	38950000	38975000	0,255,255	140	64.1901	54.0429	52.7365	78.9255	1.19814686376e-07	4.63396120511e-14	8.57575472104e-14	0.0037587036762	1	38762500	38962500	0
1	169550000	169575000	1	169675000	169700000	0,255,255	140	61.2264	62.4587	73.5529	67.872	7.97223961512e-14	8.554989818e-08	1.31841634933e-07	1.31251345307e-07	3	169570833	169679166	18633.8998125
22	46500000	46525000	22	46700000	46725000	0,255,255	139	73.486	56.3762	57.6372	59.9291	1.99266955409e-07	9.84214158532e-14	1.8162268693e-13	1.77492175939e-13	3	46520833	46704166	18633.8998125
19	34250000	34275000	19	34475000	34500000	0,255,255	139	73.1188	67.847	69.1043	77.8583	1.99266955409e-07	1.43762618701e-07	2.21410700235e-07	0.00502635798947	1	34262500	34487500	0
15	39100000	39125000	15	39400000	39425000	0,255,255	139	61.9911	75.0148	83.4522	85.1415	1.99266955409e-07	1.43762618701e-07	0.00497569712151	0.00502635798947	3	39112500	39437500	25000.0
13	50225000	50250000	13	50400000	50425000	0,255,255	139	76.9033	66.7821	84.286	67.0291	1.99266955409e-07	1.43762618701e-07	0.00497569712151	2.20861912045e-07	1	50237500	50412500	0
10	116300000	116325000	10	116525000	116550000	0,255,255	139	55.2789	63.1908	76.9638	67.3607	1.67995540799e-13	1.43762618701e-07	2.21410700235e-07	2.20861912045e-07	2	116312500	116550000	12500.0
9	117250000	117275000	9	117400000	117425000	0,255,255	139	64.6118	71.162	74.6134	85.8747	1.99266955409e-07	1.43762618701e-07	2.21410700235e-07	0.00502635798947	1	117262500	117412500	0
9	136050000	136075000	9	136175000	136200000	0,255,255	139	69.6703	61.9568	67.7701	73.6577	1.99266955409e-07	1.43762618701e-07	2.21410700235e-07	2.20861912045e-07	2	136075000	136187500	12500.0
7	105275000	105300000	7	105650000	105675000	0,255,255	139	69.3795	59.0918	61.7	74.9309	1.99266955409e-07	9.84214158532e-14	2.21410700235e-07	2.20861912045e-07	3	105279166	105670833	18633.8998125
3	124625000	124650000	3	124875000	124900000	0,255,255	139	70.4698	62.5037	66.33	75.5727	1.99266955409e-07	1.43762618701e-07	2.21410700235e-07	2.20861912045e-07	2	124650000	124887500	12500.0
2	177000000	177025000	2	177400000	177425000	0,255,255	139	56.8744	50.0385	81.7392	43.4981	1.67995540799e-13	9.84214158532e-14	0.00497569712151	6.21225250782e-21	1	177012500	177412500	0
1	1875000	1900000	1	1975000	2000000	0,255,255	139	71.5214	66.5463	84.4335	64.7144	1.99266955409e-07	1.43762618701e-07	0.00497569712151	2.20861912045e-07	1	1887500	1987500	0
1	27725000	27750000	1	27925000	27950000	0,255,255	139	68.36	72.1216	88.9991	78.4738	1.99266955409e-07	1.43762618701e-07	0.00497569712151	0.00502635798947	2	27712500	27937500	25000.0
17	74850000	74875000	17	75050000	75075000	0,255,255	138	65.8691	54.2396	57.3041	70.997	3.341120405e-07	2.06664955626e-13	3.71009764636e-13	3.6616767078e-07	3	74837500	75062500	25000.0
11	116650000	116675000	11	116975000	117000000	0,255,255	138	55.0269	49.4135	51.4164	65.9081	3.42883149899e-13	2.06664955626e-13	3.71009764636e-13	3.6616767078e-07	2	116662500	116975000	12500.0
10	11825000	11850000	10	12025000	12050000	0,255,255	138	63.4293	51.42	64.8957	50.2537	3.341120405e-07	2.06664955626e-13	3.66382775263e-07	3.61165518183e-13	2	11837500	12025000	12500.0
9	124300000	124325000	9	124750000	124775000	0,255,255	138	63.5341	64.3111	69.3594	78.1448	3.341120405e-07	2.38748904486e-07	3.66382775263e-07	0.00671476628103	3	124304166	124754166	18633.8998125
6	43625000	43650000	6	44025000	44050000	0,255,255	138	73.0424	68.5521	76.2737	89.8904	3.341120405e-07	2.38748904486e-07	3.66382775263e-07	0.00671476628103	1	43637500	44037500	0
6	148500000	148525000	6	148775000	148800000	0,255,255	138	50.8399	53.9547	62.3519	65.5063	3.42883149899e-13	2.06664955626e-13	3.66382775263e-07	3.6616767078e-07	1	148512500	148787500	0
5	58500000	58525000	5	58650000	58675000	0,255,255	138	57.3151	50.4162	57.0105	57.0768	3.42883149899e-13	2.06664955626e-13	3.71009764636e-13	3.61165518183e-13	3	58504166	58654166	18633.8998125
5	111525000	111550000	5	111750000	111775000	0,255,255	138	57.5611	47.8116	62.0597	49.7306	3.42883149899e-13	7.50936115658e-21	3.66382775263e-07	3.61165518183e-13	3	111537500	111762500	25000.0
3	4375000	4400000	3	4650000	4675000	0,255,255	138	46.7307	43.3249	60.623	47.0813	1.63366991944e-20	7.50936115658e-21	3.71009764636e-13	1.55837718268e-20	2	4387500	4675000	12500.0
1	244750000	244775000	1	244950000	244975000	0,255,255	138	53.8528	47.8037	49.6573	59.9531	3.42883149899e-13	7.50936115658e-21	3.71009764636e-13	3.61165518183e-13	3	244779166	244954166	18633.8998125
20	56225000	56250000	20	56650000	56675000	0,255,255	137	45.7202	69.5208	77.6483	72.5912	3.79626810792e-20	4.00359399537e-07	0.0087851339966	6.04177029962e-07	1	56237500	56662500	0
15	90425000	90450000	15	90600000	90625000	0,255,255	137	60.38	59.6332	65.3683	70.0917	7.15569977948e-13	4.26969651494e-13	6.0807152896e-07	6.04177029962e-07	3	90445833	90620833	18633.8998125
12	31000000	31025000	12	31125000	31150000	0,255,255	137	67.4989	62.7729	80.5769	65.023	5.54042680509e-07	4.00359399537e-07	0.0087851339966	6.04177029962e-07	1	31012500	31137500	0
12	95500000	95525000	12	95725000	95750000	0,255,255	137	60.7767	56.8314	66.711	65.1187	7.15569977948e-13	4.26969651494e-13	6.0807152896e-07	6.04177029962e-07	2	95500000	95737500	12500.0
12	123750000	123775000	12	124075000	124100000	0,255,255	137	52.3104	46.218	43.6165	63.6622	7.15569977948e-13	1.87617688912e-20	6.98610053404e-20	6.04177029962e-07	4	123768750	124087500	31250.0
11	17775000	17800000	11	17975000	18000000	0,255,255	137	67.9569	64.5664	70.3369	75.8666	5.54042680509e-07	4.00359399537e-07	6.0807152896e-07	6.04177029962e-07	3	17770833	17995833	18633.8998125
9	14450000	14475000	9	14750000	14775000	0,255,255	137	48.4098	45.8547	55.6229	54.9387	3.79626810792e-20	1.87617688912e-20	7.59274722315e-13	7.46865056965e-13	1	14462500	14762500	0
5	135225000	135250000	5	135525000	135550000	0,255,255	137	73.096	61.2878	74.4907	70.0488	5.54042680509e-07	4.26969651494e-13	6.0807152896e-07	6.04177029962e-07	4	135243750	135543750	44194.1738242
3	69200000	69225000	3	69475000	69500000	0,255,255	137	47.1185	48.5988	59.5132	60.9671	3.79626810792e-20	1.87617688912e-20	7.59274722315e-13	7.46865056965e-13	6	69187500	69475000	27950.8497187
2	177000000	177025000	2	177300000	177325000	0,255,255	137	47.2252	41.9868	56.8092	45.4343	3.79626810792e-20	1.87617688912e-20	7.59274722315e-13	4.07396850451e-20	3	177020833	177304166	18633.8998125
2	224850000	224875000	2	225125000	225150000	0,255,255	137	68.075	56.1383	73.1535	61.0954	5.54042680509e-07	4.26969651494e-13	6.0807152896e-07	7.46865056965e-13	4	224850000	225150000	17677.6695297
1	20225000	20250000	1	20475000	20500000	0,255,255	137	71.0646	61.2006	66.9078	66.3459	5.54042680509e-07	4.26969651494e-13	6.0807152896e-07	6.04177029962e-07	2	20250000	20487500	12500.0
20	525000	550000	20	700000	725000	0,255,255	136	69.1725	59.9012	77.3494	64.4324	9.0328116807e-07	8.77824517429e-13	0.0116623684149	9.90478801714e-07	1	537500	712500	0
18	21200000	21225000	18	21375000	21400000	0,255,255	136	61.8651	68.9643	74.8198	84.8217	9.0328116807e-07	6.62486340503e-07	9.96392655024e-07	0.0117198047562	2	21200000	21387500	12500.0
17	28125000	28150000	17	28250000	28275000	0,255,255	136	67.372	67.0912	77.5237	74.3194	9.0328116807e-07	6.62486340503e-07	0.0116623684149	9.90478801714e-07	1	28137500	28262500	0
15	75050000	75075000	15	75225000	75250000	0,255,255	136	77.7122	65.9848	64.4528	74.6779	0.00982699934231	6.62486340503e-07	9.96392655024e-07	9.90478801714e-07	1	75062500	75237500	0
10	94850000	94875000	10	95025000	95050000	0,255,255	136	55.9308	49.3656	59.2076	60.5482	1.47286472841e-12	8.77824517429e-13	1.53405329897e-12	1.5368163824e-12	3	94845833	95045833	18633.8998125
9	36400000	36425000	9	36550000	36575000	0,255,255	136	69.3945	63.3033	65.4166	70.6443	9.0328116807e-07	6.62486340503e-07	9.96392655024e-07	9.90478801714e-07	1	36412500	36562500	0
7	92250000	92275000	7	92450000	92475000	0,255,255	136	55.5277	57.0517	57.3706	70.2601	1.47286472841e-12	8.77824517429e-13	1.53405329897e-12	9.90478801714e-07	1	92262500	92462500	0
6	32200000	32225000	6	32375000	32400000	0,255,255	136	65.5191	55.6069	68.5166	58.3879	9.0328116807e-07	8.77824517429e-13	9.96392655024e-07	1.5368163824e-12	2	32212500	32375000	12500.0
4	25425000	25450000	4	25750000	25775000	0,255,255	136	48.178	47.0964	61.7905	55.4117	9.91438244408e-20	4.8544786496e-20	9.96392655024e-07	1.5368163824e-12	4	25431250	25768750	31868.87196
4	148625000	148650000	4	148775000	148800000	0,255,255	136	67.9419	58.9248	59.911	66.4463	9.0328116807e-07	8.77824517429e-13	1.53405329897e-12	9.90478801714e-07	2	148625000	148787500	12500.0
1	172900000	172925000	1	173150000	173175000	0,255,255	136	59.864	59.9642	52.502	80.5082	1.47286472841e-12	8.77824517429e-13	1.53405329897e-12	0.0117198047562	2	172925000	173162500	12500.0
1	208200000	208225000	1	208400000	208425000	0,255,255	136	60.1504	50.9882	49.5461	82.662	1.47286472841e-12	8.77824517429e-13	1.53405329897e-12	0.0117198047562	2	208200000	208412500	12500.0
22	46025000	46050000	22	46375000	46400000	0,255,255	135	51.0616	60.2575	61.3562	71.4419	2.93643321192e-12	1.77833604726e-12	3.11500789913e-12	1.60666364597e-06	3	46020833	46370833	34359.2135468
20	33725000	33750000	20	33850000	33875000	0,255,255	135	57.811	64.6655	73.2085	71.2825	2.93643321192e-12	1.09415169007e-06	1.62669149697e-06	1.60666364597e-06	1	33737500	33862500	0
19	13700000	13725000	19	13825000	13850000	0,255,255	135	74.9538	64.9761	69.9588	67.8507	1.47664142223e-06	1.09415169007e-06	1.62669149697e-06	1.60666364597e-06	2	13725000	13837500	12500.0
16	67700000	67725000	16	67950000	67975000	0,255,255	135	60.8638	51.8694	70.5573	58.516	2.93643321192e-12	1.77833604726e-12	1.62669149697e-06	3.08006101684e-12	2	67712500	67950000	12500.0
13	21075000	21100000	13	21275000	21300000	0,255,255	135	70.8036	61.6841	76.9241	62.2332	1.47664142223e-06	1.09415169007e-06	1.62669149697e-06	1.60666364597e-06	3	21079166	21279166	18633.8998125
12	22250000	22275000	12	22475000	22500000	0,255,255	135	40.1679	49.4184	56.8467	56.1517	2.40778345531e-19	1.77833604726e-12	3.11500789913e-12	3.08006101684e-12	2	22250000	22487500	12500.0
11	6250000	6275000	11	6375000	6400000	0,255,255	135	76.7348	63.9658	71.0843	65.0642	1.47664142223e-06	1.09415169007e-06	1.62669149697e-06	1.60666364597e-06	1	6262500	6387500	0
8	42275000	42300000	8	42500000	42525000	0,255,255	135	50.8325	51.6841	69.3193	59.5455	2.93643321192e-12	1.77833604726e-12	1.62669149697e-06	3.08006101684e-12	5	42282500	42527500	31622.7766017
6	129900000	129925000	6	130075000	130100000	0,255,255	135	64.4459	49.9353	54.5537	58.1848	1.47664142223e-06	1.77833604726e-12	3.11500789913e-12	3.08006101684e-12	3	129920833	130070833	18633.8998125
5	141975000	142000000	5	142250000	142275000	0,255,255	135	55.55	48.8803	50.9072	67.0947	2.93643321192e-12	1.77833604726e-12	3.11500789913e-12	1.60666364597e-06	1	141987500	142262500	0
4	95325000	95350000	4	95500000	95525000	0,255,255	135	67.6217	56.168	58.5473	68.6919	1.47664142223e-06	1.77833604726e-12	3.11500789913e-12	1.60666364597e-06	2	95337500	95500000	12500.0
2	201750000	201775000	2	202025000	202050000	0,255,255	135	57.9582	46.6354	61.724	56.1663	2.93643321192e-12	1.21824543526e-19	1.62669149697e-06	3.08006101684e-12	3	201787500	202037500	25000.0
2	237400000	237425000	2	237950000	237975000	0,255,255	135	63.914	48.2822	39.8836	77.163	1.47664142223e-06	1.21824543526e-19	4.59504371851e-19	1.60666364597e-06	2	237450000	237962500	37500.0
1	29200000	29225000	1	29350000	29375000	0,255,255	135	70.7629	65.2607	67.3621	75.4787	1.47664142223e-06	1.09415169007e-06	1.62669149697e-06	1.60666364597e-06	2	29225000	29362500	12500.0
1	91975000	92000000	1	92375000	92400000	0,255,255	135	52.0497	43.1435	50.9042	52.7402	2.93643321192e-12	1.21824543526e-19	3.11500789913e-12	3.08006101684e-12	2	92000000	92387500	12500.0
1	227925000	227950000	1	228125000	228150000	0,255,255	135	67.7392	63.5183	62.5318	70.985	1.47664142223e-06	1.09415169007e-06	1.62669149697e-06	1.60666364597e-06	3	227945833	228129166	18633.8998125
18	74100000	74125000	18	74400000	74425000	0,255,255	134	46.7171	38.7911	53.8004	42.1756	6.13029017923e-19	2.88114532558e-27	6.12409034333e-12	6.78757482741e-19	3	74129166	74404166	18633.8998125
16	87800000	87825000	16	87900000	87925000	0,255,255	134	71.6016	61.3744	68.3198	60.6585	2.34819504004e-06	3.56225488085e-12	2.62738179547e-06	6.12852050357e-12	2	87812500	87925000	12500.0
15	38275000	38300000	15	38675000	38700000	0,255,255	134	54.6113	42.8372	66.4464	44.6045	5.85941058595e-12	3.07254032579e-19	2.62738179547e-06	6.78757482741e-19	3	38287500	38662500	25000.0
15	99800000	99825000	15	100275000	100300000	0,255,255	134	69.3976	49.5603	67.1766	50.3789	2.34819504004e-06	3.56225488085e-12	2.62738179547e-06	6.12852050357e-12	3	99820833	100254166	34359.2135468
14	50775000	50800000	14	50975000	51000000	0,255,255	134	53.4534	48.8699	56.556	56.9252	5.85941058595e-12	3.56225488085e-12	6.12409034333e-12	6.12852050357e-12	3	50795833	50995833	18633.8998125
12	12525000	12550000	12	12725000	12750000	0,255,255	134	56.944	60.8538	82.7077	56.5437	5.85941058595e-12	3.56225488085e-12	0.0197131877865	6.12852050357e-12	2	12537500	12725000	12500.0
10	30675000	30700000	10	30875000	30900000	0,255,255	134	71.7658	58.8027	80.911	59.1562	2.34819504004e-06	3.56225488085e-12	0.0197131877865	6.12852050357e-12	1	30687500	30887500	0
9	14600000	14625000	9	14750000	14775000	0,255,255	134	48.7704	53.4936	52.933	65.8804	6.13029017923e-19	3.56225488085e-12	6.12409034333e-12	2.59019026861e-06	2	14600000	14762500	12500.0
6	37450000	37475000	6	37650000	37675000	0,255,255	134	74.3245	64.0547	67.3805	75.9184	2.34819504004e-06	1.77387175081e-06	2.62738179547e-06	2.59019026861e-06	2	37475000	37662500	12500.0
5	149000000	149025000	5	149350000	149375000	0,255,255	134	56.3158	46.0945	56.8649	56.1163	5.85941058595e-12	3.07254032579e-19	6.12409034333e-12	6.12852050357e-12	2	149025000	149362500	12500.0
3	99775000	99800000	3	99950000	99975000	0,255,255	134	56.5189	57.271	64.6682	72.7535	5.85941058595e-12	3.56225488085e-12	2.62738179547e-06	2.59019026861e-06	1	99787500	99962500	0
2	217075000	217100000	2	217250000	217275000	0,255,255	134	62.6114	67.6335	75.4025	76.5219	2.34819504004e-06	1.77387175081e-06	2.62738179547e-06	2.59019026861e-06	1	217087500	217262500	0
2	225700000	225725000	2	225850000	225875000	0,255,255	134	60.2052	64.6566	71.0502	83.5294	5.85941058595e-12	1.77387175081e-06	2.62738179547e-06	0.0201358493669	3	225687500	225862500	25000.0
19	13375000	13400000	19	13675000	13700000	0,255,255	133	67.5817	55.1191	57.6011	65.9883	3.77401582595e-06	7.16768136918e-12	1.2516900312e-11	4.12423583288e-06	2	13400000	13687500	12500.0
18	32800000	32825000	18	32925000	32950000	0,255,255	133	71.3254	58.8813	63.8114	59.505	3.77401582595e-06	7.16768136918e-12	4.17418635065e-06	1.23817531779e-11	2	32812500	32925000	12500.0
15	80750000	80775000	15	81050000	81075000	0,255,255	133	62.7295	66.5637	70.2331	77.8865	3.77401582595e-06	2.86798177059e-06	4.17418635065e-06	0.0260786683262	3	80745833	81070833	18633.8998125
15	95825000	95850000	15	96875000	96900000	0,255,255	133	41.2594	31.4653	33.7818	43.3146	1.53016267422e-18	8.06903952392e-27	1.6353661842e-26	1.70703706552e-18	5	95832500	96877500	31622.7766017
13	47125000	47150000	13	47275000	47300000	0,255,255	133	60.044	64.0225	69.0496	80.9184	1.18063760224e-11	2.86798177059e-06	4.17418635065e-06	0.0260786683262	4	47131250	47268750	31868.87196
12	14400000	14425000	12	14500000	14525000	0,255,255	133	63.8337	59.0277	71.5613	61.9345	3.77401582595e-06	7.16768136918e-12	4.17418635065e-06	4.12423583288e-06	2	14400000	14512500	12500.0
