S000000495	ORF	Verified	YBR291C	CTP1		chromosome 2	L000003310	2	784572	783673	C		2011-02-03	1997-01-28	Mitochondrial inner membrane citrate transporter; member of the mitochondrial carrier family
S000031161	CDS					YBR291C		2	784572	783673	C		2011-02-03	1997-01-28	
S000000496	ORF	Dubious	YBR292C			chromosome 2		2	785073	784702	C		2011-02-03	1997-01-28	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; YBR292C is not an essential gene
S000032196	CDS					YBR292C		2	785073	784702	C		2011-02-03	1997-01-28	
S000000497	ORF	Verified	YBR293W	VBA2		chromosome 2		2	787006	788430	W		2011-02-03	1997-01-28	Permease of basic amino acids in the vacuolar membrane
S000032357	CDS					YBR293W		2	787006	788430	W		2011-02-03	1997-01-28	
S000000498	ORF	Verified	YBR294W	SUL1	sulfate permease|SFP2	chromosome 2	L000002180	2	789235	791814	W		2011-02-03	1999-04-26|1997-01-28	High affinity sulfate permease of the SulP anion transporter family; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p, which control the concentration of endogenous activated sulfate intermediates
S000032440	CDS					YBR294W		2	789235	791814	W		2011-02-03	1999-04-26|1997-01-28	
S000118355	ARS		ARS228		ARSII-792	chromosome 2		2	792218	792310			2014-11-18	2014-11-18|2006-08-30|2011-02-03	Autonomously Replicating Sequence
S000000499	ORF	Verified	YBR295W	PCA1	cation-transporting P-type ATPase PCA1|PAY2|CAD2	chromosome 2	L000001347|L000000207	2	792849	796499	W	161	2011-02-03	1997-01-28|2011-02-03	Cadmium transporting P-type ATPase; may also have a role in copper and iron homeostasis; stabilized by Cd binding, which prevents ubiquitination; S288C and other lab strains contain a G970R mutation which eliminates Cd transport function
S000034460	CDS					YBR295W		2	792849	796499	W		2011-02-03	1997-01-28|2011-02-03	
S000000500	ORF	Verified	YBR296C	PHO89	ITN1	chromosome 2		2	798522	796798	C		2011-02-03	1997-01-28	Plasma membrane Na+/Pi cotransporter; active in early growth phase; similar to phosphate transporters of Neurospora crassa; transcription regulated by inorganic phosphate concentrations and Pho4p; mutations in related human transporter genes hPit1 and hPit2 are associated with hyperphosphatemia-induced calcification of vascular tissue and familial idiopathic basal ganglia calcification
S000034537	CDS					YBR296C		2	798522	796798	C		2011-02-03	1997-01-28	
S000028605	ORF	Uncharacterized	YBR296C-A			chromosome 2		2	800242	800123	C		2011-02-03	2003-07-29	Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching
S000031414	CDS					YBR296C-A		2	800242	800123	C		2011-02-03	2003-07-29	
S000000501	ORF	Verified	YBR297W	MAL33	transcription factor MAL33|MALR|MAL3R	chromosome 2	L000001016	2	800523	801929	W		2011-02-03	1997-01-28	MAL-activator protein; part of complex locus MAL3; nonfunctional in genomic reference strain S288C
S000034658	CDS					YBR297W		2	800523	801929	W		2011-02-03	1997-01-28	
S000000502	ORF	Verified	YBR298C	MAL31	maltose permease|MALT|MAL3T	chromosome 2	L000001014	2	804475	802631	C		2011-02-03	1997-01-28	Maltose permease; high-affinity maltose transporter (alpha-glucoside transporter); encoded in the MAL3 complex locus; member of the 12 transmembrane domain superfamily of sugar transporters; functional in genomic reference strain S288C
S000034677	CDS					YBR298C		2	804475	802631	C		2011-02-03	1997-01-28	
S000028606	ORF	Uncharacterized	YBR298C-A			chromosome 2		2	805256	805035	C		2011-02-03	2003-07-29	Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching
S000031416	CDS					YBR298C-A		2	805256	805035	C		2011-02-03	2003-07-29	
S000000503	ORF	Verified	YBR299W	MAL32	alpha-glucosidase MAL32|MALS|MAL3S	chromosome 2	L000001015	2	805351	807105	W		2011-02-03	1997-01-28	Maltase (alpha-D-glucosidase); inducible protein involved in maltose catabolism; encoded in the MAL3 complex locus; functional in genomic reference strain S288C; hydrolyzes the disaccharides maltose, turanose, maltotriose, and sucrose
S000035668	CDS					YBR299W		2	805351	807105	W		2011-02-03	1997-01-28	
S000000505	ORF	Verified	YBR301W	PAU24	seripauperin PAU24|DAN3	chromosome 2		2	809057	809419	W		2011-02-03	1997-01-28	Cell wall mannoprotein; has similarity to Tir1p, Tir2p, Tir3p, and Tir4p; member of the seripauperin multigene family encoded mainly in subtelomeric regions; expressed under anaerobic conditions, completely repressed during aerobic growth
S000033172	CDS					YBR301W		2	809057	809419	W		2011-02-03	1997-01-28	
S000000504	ORF	Dubious	YBR300C			chromosome 2		2	809097	808600	C		2011-02-03	1997-01-28	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene YBR301W; YBR300C is not an essential gene
S000033026	CDS					YBR300C		2	809097	808600	C		2011-02-03	1997-01-28	
S000000506	ORF	Verified	YBR302C	COS2		chromosome 2	L000004716	2	811479	810340	C		2011-02-03	1997-01-28	Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved, often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins
S000033196	CDS					YBR302C		2	811479	810340	C		2011-02-03	1997-01-28	
S000028940	telomere		TEL02R			chromosome 2		2	812379	813184	W	166	2011-02-03	2003-09-09	Telomeric region on the right arm of Chromosome II; composed of an X element core sequence, X element combinatorial repeats, and a short terminal stretch of telomeric repeats
S000028941	telomeric_repeat					TEL02R		2	813138	813184	W		2011-02-03	2003-09-09	Terminal telomeric repeats on the right arm of Chromosome II
S000028942	X_element					TEL02R		2	812379	812848	W		2011-02-03	2003-09-09	Telomeric X element Core sequence on the right arm of Chromosome II; contains an ARS consensus sequence and an Abf1p binding site consensus sequence
S000028943	X_element_combinatorial_repeat					TEL02R		2	812849	813137	W		2011-02-03	2003-09-09	Telomeric X element combinatorial repeat on the right arm of Chr II; contains repeats of the D, C, B and A types, as well as Tbf1p binding sites; formerly called SubTelomeric Repeats
S000029654	ORF	Verified	R0010W	FLP1		2-micron	L000000619	2-micron	252	1523	W		2006-10-06	2004-02-11	Site-specific recombinase encoded on the 2-micron plasmid; required for 2-micron plasmid propagation as part of a plasmid amplification system that compensates for any copy number decreases caused by missegregation events
S000119086	CDS					R0010W		2-micron	252	1523	W		2006-10-06	2004-02-11	
S000029675	ORF	Verified	R0020C	REP1		2-micron	L000001611	2-micron	3008	1887	C		2006-10-06	2004-02-11	Master regulator that regulates transcript levels of the FLP1 gene; acts in concert with Rep2p to regulate transcript levels of the FLP1 gene that promotes plasmid copy amplification and 2-micron plasmid-inheritance; also autoregulates levels of its own transcript; both Rep1p and Rep2p are sumoylated which is important for function
S000119087	CDS					R0020C		2-micron	3008	1887	C		2006-10-06	2004-02-11	
S000029674	ORF	Verified	R0030W	RAF1		2-micron	S000007507	2-micron	3271	3816	W		2006-10-06	2004-02-11	Anti-repressor that increases 2 micron plasmid copy number; increases 2 micron plasmid copy number by relieving repression of the FLP1 site-specific recombinase caused by the Rep1-Rep2p trascription regulator; also itself repressed by the Rep1p-Rep2p complex
S000119088	CDS					R0030W		2-micron	3271	3816	W		2006-10-06	2004-02-11	
S000029676	ORF	Verified	R0040C	REP2		2-micron	L000001612	2-micron	6198	5308	C		2006-10-06	2004-02-11	Master regulator that regulates transcript levels of the FLP1 gene; acts in concert with Rep1p to regulate transcript levels of the FLP1 gene that promotes plasmid copy amplification and 2-micron plasmid-inheritance; also autoregulates levels of its own transcript; required for Rep1p stability; both Rep1p and Rep2p are sumoylated which is important for function
S000119089	CDS					R0040C		2-micron	6198	5308	C		2006-10-06	2004-02-11	
S000028476	ARS		ARS300	ARS300		chromosome 3		3	989	1068			2014-11-18	2003-03-31|2014-11-18	Autonomously Replicating Sequence
S000030118	ARS_consensus_sequence					ARS300		3	1060	1050	C		2003-03-31	2003-03-31	
S000028871	telomere		TEL03L			chromosome 3		3	1098	1	C	-50	2003-09-09	2003-09-09	Telomeric region on the left arm of Chromosome III; composed of an X element core sequence, X element combinatorial repeats, and a terminal stretch of telomeric repeats
S000028872	telomeric_repeat					TEL03L		3	360	1	C		2003-09-09	2003-09-09	Terminal telomeric repeats on the left arm of Chromosome III
S000028873	X_element					TEL03L		3	1098	640	C		2003-09-09	2003-09-09	Telomeric X element Core sequence on the left arm of Chromosome III; contains an ARS consensus sequence and an Abf1p binding site
S000028874	X_element_combinatorial_repeat					TEL03L		3	639	361	C		2003-09-09	2003-09-09	Telomeric X element combinatorial repeat on the left arm of Chr III; contains repeats of the D, C, B and A types, as well as Tbf1p binding sites; formerly called SubTelomeric Repeats
S000006828	long_terminal_repeat		YCLWomega1			chromosome 3		3	1179	1429	W		2000-09-13	2000-05-19	Ty5 LTR
S000006831	LTR_retrotransposon		YCLWTy5-1		Ty5	chromosome 3		3	1179	4322	W		2000-09-13	2000-05-19	Ty5 element, LTR retrotransposon of the Copia (Pseudoviridae) group; this is the only near-full length Ty5 retrotransposon in S288C and it is non-functional
S000000581	ORF	Dubious	YCL076W			chromosome 3		3	1392	2135	W		2000-09-13	2000-09-13|1997-01-28	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000034360	CDS					YCL076W		3	1392	2135	W		2000-09-13	2000-09-13|1997-01-28	
S000000580	pseudogene		YCL075W			chromosome 3		3	2126	2566	W		2000-09-13	1997-01-28	Pseudogene: encodes fragment of Ty Pol protein
S000033443	CDS					YCL075W		3	2126	2566	W		2000-09-13	1997-01-28	
S000000579	pseudogene		YCL074W			chromosome 3		3	2824	3750	W		2000-09-13	2000-09-13|1997-01-28	Pseudogene: encodes fragment of Ty Pol protein
S000033352	CDS					YCL074W		3	2824	3750	W		2000-09-13	2000-09-13|1997-01-28	
S000006829	long_terminal_repeat		YCLWomega2			chromosome 3		3	4073	4322	W		2000-09-13	2000-05-19	Ty5 LTR
S000000575	ORF	Verified	YCL073C	GEX1	glutathione exchanger	chromosome 3		3	8326	6479	C		2000-09-13	2000-09-13|1997-01-28	Proton:glutathione antiporter; localized to the vacuolar and plasma membranes; imports glutathione from the vacuole and exports it through the plasma membrane; has a role in resistance to oxidative stress and modulation of the PKA pathway; GEX1 has a paralog, GEX2, that arose from a segmental duplication
S000033250	CDS					YCL073C		3	8326	6479	C		2000-09-13	2000-09-13|1997-01-28	
S000000574	ORF	Verified	YCL069W	VBA3	basic amino acid transporter	chromosome 3		3	9706	11082	W		2000-09-13	1997-01-28	Permease of basic amino acids in the vacuolar membrane; VBA3 has a paralog, VBA5, that arose from a segmental duplication
S000031320	CDS					YCL069W		3	9706	11082	W		2000-09-13	1997-01-28	
S000028477	ARS		ARS301	ARS301	HML-E ARS	chromosome 3		3	11146	11401			2003-03-31	2003-03-31	Inactive replication origin linked to the silent mating type locus HML; functions as a transcriptional silencer
S000030120	ARS_consensus_sequence					ARS301		3	11257	11267	W		2003-03-31	2003-03-31	
S000029214	silent_mating_type_cassette_array	silenced_gene	HML	HML		chromosome 3	L000000791	3	11146	14849	W	-49	2007-12-10	2007-12-10	Mating type cassette - left; unexpressed complete copy of the mating-type genes, silenced by the Sir2 histone deacetylase and its associated SIR1, SIR3 and SIR4 proteins; mating-type switching involves replacement of the Ya or Yalpha sequences present at the MAT locus with either the a or alpha genes located at one of the HM loci in a process stimulated by the HO endonuclease; sequence replacement occurs by gene conversion, leaving the donor unaltered
S000124942	W_region					HML		3	11509	12238	W		2007-12-10	2007-12-10	
S000124943	X_region					HML		3	12239	12943	W		2007-12-10	2007-12-10	
S000124944	Y_region					HML		3	12944	13690	W		2007-12-10	2007-12-10	
S000124945	Z1_region					HML		3	13691	13929	W		2007-12-10	2007-12-10	
S000124946	Z2_region					HML		3	13930	14017	W		2007-12-10	2007-12-10	
S000000573	ORF	Uncharacterized	YCL068C			chromosome 3		3	12285	11503	C		2000-09-13	2000-09-13|1997-01-28	Putative protein of unknown function
S000031134	CDS					YCL068C		3	12285	11503	C		2000-09-13	2000-09-13|1997-01-28	
S000000572	ORF	Verified|silenced_gene	YCL067C	HMLALPHA2	homeodomain mating type protein alpha2|ALPHA2	chromosome 3		3	13018	12386	C		2000-09-13	1997-01-28	Silenced copy of ALPHA2 at HML; homeobox-domain protein that associates with Mcm1p in haploid cells to repress a-specific gene expression and interacts with a1p in diploid cells to repress haploid-specific gene expression
S000030191	CDS					YCL067C		3	13018	12386	C		2000-09-13	1997-01-28	
S000000571	ORF	Verified|silenced_gene	YCL066W	HMLALPHA1	transcriptional co-activator mating type protein alpha|ALPHA1	chromosome 3		3	13282	13809	W		2000-09-13	1997-01-28	Silenced copy of ALPHA1 at HML; ALPHA1 encodes a transcriptional coactivator involved in the regulation of mating-type alpha-specific gene expression
S000030081	CDS					YCL066W		3	13282	13809	W		2000-09-13	1997-01-28	
S000000570	ORF	Dubious	YCL065W			chromosome 3		3	13751	14119	W		2000-09-13	2000-09-13|1997-01-28	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps HMLALPHA1
S000029969	CDS					YCL065W		3	13751	14119	W		2000-09-13	2000-09-13|1997-01-28	
S000028478	ARS		ARS302	ARS302	HML-I ARS	chromosome 3		3	14575	14849			2003-03-31	2003-03-31	Inactive replication origin linked to the silent mating type locus HML; functions as a transcriptional silencer
S000030152	ARS_consensus_sequence					ARS302		3	14701	14711	W		2003-03-31	2003-03-31	
S000028479	ARS		ARS303	ARS303		chromosome 3		3	14871	15213			2003-03-31	2003-03-31	Autonomously Replicating Sequence on Chromosome III; inactive as replication origin at native locus near HML
S000030154	ARS_consensus_sequence					ARS303		3	15196	15186	C		2003-03-31	2003-03-31	
S000028480	ARS		ARS320	ARS320		chromosome 3		3	15214	16274			2003-03-31	2003-03-31	Autonomously Replicating Sequence on Chromosome III; inactive as replication origin at native locus near HML
S000030156	ARS_consensus_sequence					ARS320		3	15298	15308	W		2003-03-31	2003-03-31	
S000000569	ORF	Verified	YCL064C	CHA1	L-serine/L-threonine ammonia-lyase CHA1	chromosome 3	L000000316	3	16880	15798	C	-46	2000-09-13	2000-09-13|1997-01-28	Catabolic L-serine (L-threonine) deaminase; catalyzes the degradation of both L-serine and L-threonine; required to use serine or threonine as the sole nitrogen source, transcriptionally induced by serine and threonine
S000037243	CDS					YCL064C		3	16880	15798	C		2000-09-13	2000-09-13|1997-01-28	
S000000568	ORF	Verified	YCL063W	VAC17	YCL062W	chromosome 3		3	17290	18561	W		2000-09-13	2000-09-13|1997-01-28	Phosphoprotein involved in vacuole inheritance; degraded in late M phase of the cell cycle; acts as a vacuole-specific receptor for myosin Myo2p; involved in regulation of asymmetric inheritance of aggregated/misfolded proteins and age reset
S000037206	CDS					YCL063W		3	17290	18561	W		2000-09-13	2000-09-13|1997-01-28	
S000000566	ORF	Verified	YCL061C	MRC1	chromatin-modulating protein MRC1|YCL060C	chromosome 3		3	22106	18816	C		2000-09-13	2000-09-13|1997-01-28	S-phase checkpoint protein required for DNA replication; couples DNA helicase and polymerase; interacts with and stabilizes Pol2p at stalled replication forks during stress, where it forms a pausing complex with Tof1p and is phosphorylated by Mec1p; defines a novel S-phase checkpoint with Hog1p that coordinates DNA replication and transcription upon osmostress; protects uncapped telomeres; Dia2p-dependent degradation mediates checkpoint recovery; mammalian claspin homolog
S000036990	CDS					YCL061C		3	22106	18816	C		2000-09-13	2000-09-13|1997-01-28	
S000000564	ORF	Verified	YCL059C	KRR1	ribosome biosynthesis protein KRR1	chromosome 3	L000004098	3	23379	22429	C		2000-09-13	1997-01-28	Nucleolar protein required for rRNA synthesis and ribosomal assembly; required for the synthesis of 18S rRNA and for the assembly of 40S ribosomal subunit; essential gene
S000034984	CDS					YCL059C		3	23379	22429	C		2000-09-13	1997-01-28	
S000028518	ORF	Verified	YCL058W-A	ADF1		chromosome 3		3	23584	23925	W		2006-01-11	2003-07-29|2006-01-11	Transcriptional repressor encoded by the FYV5 antisense strand; negatively regulates transcription of FYV5 by binding to the promoter on the sense strand
S000030294	CDS					YCL058W-A		3	23584	23925	W		2006-01-11	2003-07-29|2006-01-11	
S000000563	ORF	Verified	YCL058C	FYV5	MDF1	chromosome 3		3	23981	23523	C		2000-09-13	1997-01-28	Protein involved in regulation of the mating pathway; binds with Matalpha2p to promoters of haploid-specific genes; required for survival upon exposure to K1 killer toxin; involved in ion homeostasis
S000034080	CDS					YCL058C		3	23981	23523	C		2000-09-13	1997-01-28	
S000007547	ORF	Verified	YCL057C-A	MIC10	MOS1|MCS10|MIO10	chromosome 3		3	24325	24032	C		2000-09-14	2000-09-14	Conserved component of the MICOS complex; MICOS (formerly MINOS or MitOS) is a mitochondrial inner membrane complex that extends into the intermembrane space and has a role in the maintenance of crista junctions, inner membrane architecture, and formation of contact sites to the outer membrane; forms a subcomplex with Mic12p and Mic27p whose assembly and stability requires cardiolipin; homo-oligomers cause membrane bending; ortholog of human MINOS1
S000037065	CDS					YCL057C-A		3	24325	24032	C		2000-09-14	2000-09-14	
S000000562	ORF	Verified	YCL057W	PRD1	metalloendopeptidase	chromosome 3	L000003155	3	24768	26906	W		2000-09-13	1997-01-28	Zinc metalloendopeptidase; found in the cytoplasm and intermembrane space of mitochondria; with Cym1p, involved in degradation of mitochondrial proteins and of presequence peptides cleaved from imported proteins; protein abundance increases in response to DNA replication stress
S000034023	CDS					YCL057W		3	24768	26906	W		2000-09-13	1997-01-28	
S000000561	ORF	Verified	YCL056C	PEX34		chromosome 3		3	27359	26925	C		2000-09-13	1997-01-28	Protein that regulates peroxisome populations; peroxisomal integral membrane protein; interacts with Pex11p, Pex25p, and Pex27p to control both constitutive peroxisome division and peroxisome morphology and abundance during peroxisome proliferation
S000033789	CDS					YCL056C		3	27359	26925	C		2000-09-13	1997-01-28	
S000000560	ORF	Verified	YCL055W	KAR4		chromosome 3	L000003481	3	27929	28936	W		2000-09-13	1997-01-28	Transcription factor required for response to pheromones; also required during meiosis; exists in two forms, a slower-migrating form more abundant during vegetative growth and a faster-migrating form induced by pheromone
S000033110	CDS					YCL055W		3	27929	28936	W		2000-09-13	1997-01-28	
S000028481	ARS		ARS304	ARS304		chromosome 3		3	30200	30657			2003-03-31	2003-03-31	Autonomously Replicating Sequence on Chromosome III
S000030159	ARS_consensus_sequence					ARS304		3	30439	30429	C		2003-03-31	2003-03-31	
S000178054	ORF	Uncharacterized	YCL054W-A	RDT1		chromosome 3		3	30910	30996	W		2014-11-18	2014-11-18	Short open reading frame, shows evidence of translation; may be new protein-coding gene that originated de novo from noncoding sequence; same allele found in at least 33 other S. cerevisiae strains; at least 3 strains have a second allele with three nucleotide substitutions leading to two amino acid differences
S000178055	CDS					YCL054W-A		3	30910	30996	W		2014-11-18	2014-11-18	
S000000559	ORF	Verified	YCL054W	SPB1	27S pre-rRNA (guanosine2922-2'-O)-methyltransferase	chromosome 3	L000001990	3	31449	33974	W		2000-09-13	1999-07-17|1997-01-28	AdoMet-dependent methyltransferase; involved in rRNA processing and 60S ribosomal subunit maturation; methylates G2922 in the tRNA docking site of the large subunit rRNA and in the absence of snR52, U2921; suppressor of PAB1 mutants
S000033016	CDS					YCL054W		3	31449	33974	W		2000-09-13	1999-07-17|1997-01-28	
S000000557	ORF	Verified	YCL052C	PBN1		chromosome 3	L000003219	3	35393	34143	C		2000-09-13	1997-01-28	Component of glycosylphosphatidylinositol-mannosyltransferase I; essential component; required for the autocatalytic post-translational processing of the protease B precursor Prb1p; localizes to ER in lumenal orientation; homolog of mammalian PIG-X
S000031965	CDS					YCL052C		3	35393	34143	C		2000-09-13	1997-01-28	
S000000556	ORF	Verified	YCL051W	LRE1		chromosome 3	L000003355	3	35865	37616	W		2000-09-13	2000-09-13|1997-01-28	Protein involved in control of cell wall structure and stress response; direct inhibitor of the nuclear Dbf2 related (NDR) kinase Cbk1p-Mob2p; overproduction confers resistance to cell-wall degrading enzymes; exhibits genetic interactions with genes involved in the cell wall integrity pathway; LRE1 has a paralog, HLR1, that arose from the whole genome duplication
S000031923	CDS					YCL051W		3	35865	37616	W		2000-09-13	2000-09-13|1997-01-28	
S000000555	ORF	Verified	YCL050C	APA1	bifunctional AP-4-A phosphorylase/ADP sulfurylase|DTP1	chromosome 3	L000000090	3	38801	37836	C	-33	2000-09-13	2000-09-13|1997-01-28	AP4A phosphorylase; bifunctional diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase and ADP sulfurylase involved in catabolism of bis(5'-nucleosidyl) tetraphosphates; catalyzes phosphorolysis of dinucleoside oligophosphates, cleaving substrates' alpha/beta-anhydride bond and introducing Pi into the beta-position of the corresponding NDP formed; protein abundance increases under DNA replication stress; APA1 has a paralog, APA2, that arose from the whole genome duplication
S000031713	CDS					YCL050C		3	38801	37836	C		2000-09-13	2000-09-13|1997-01-28	
S000028482	ARS		ARS305	ARS305		chromosome 3		3	39508	39595			2014-11-18	2003-03-31|2014-11-18	Efficient early-firing replication origin on Chromosome III
S000030162	ARS_consensus_sequence					ARS305		3	39589	39579	C		2003-03-31	2003-03-31	
S000000554	ORF	Uncharacterized	YCL049C			chromosome 3		3	40724	39786	C		2000-09-13	2000-09-13|1997-01-28	Protein of unknown function; localizes to membrane fraction; YCL049C is not an essential gene
S000031529	CDS					YCL049C		3	40724	39786	C		2000-09-13	2000-09-13|1997-01-28	
S000087203	ORF	Uncharacterized	YCL048W-A			chromosome 3		3	41488	41727	W		2005-11-14	2005-11-14	Putative protein of unknown function; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; YCL048W-A has a paralog, YDR524C-B, that arose from the whole genome duplication
S000087204	CDS					YCL048W-A		3	41488	41727	W		2005-11-14	2005-11-14	
S000000553	ORF	Verified	YCL048W	SPS22		chromosome 3		3	42165	43556	W		2000-09-13	1997-01-28	Protein of unknown function; SPS22 has a paralog, SPS2, that arose from the whole genome duplication; redundant with Sps2p for the organization of the beta-glucan layer of the spore wall
S000031494	CDS					YCL048W		3	42165	43556	W		2000-09-13	1997-01-28	
S000000552	ORF	Verified	YCL047C	POF1	nicotinamide-nucleotide adenylyltransferase	chromosome 3		3	44437	43661	C		2000-09-13	1997-01-28	Nicotinamide mononucleotide-specific adenylyltransferase (NMNAT); catalyzes the conversion of nicotinamide mononucleotide (NMN) to nicotinamide adenine dinucleotide (NAD+); role in the nicotinamide riboside (NR) salvage pathway of NAD+ biosynthesis; involved in NR and NAD+ homeostasis; ATPase involved in protein quality control and filamentation pathways; interacts physically with Kss1p and suppresses the filamentation defect of a kss1 deletion
S000030504	CDS					YCL047C		3	44437	43661	C		2000-09-13	1997-01-28	
S000000551	ORF	Dubious	YCL046W			chromosome 3		3	46640	46963	W		2000-09-13	1997-01-28	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YCL045C
S000030444	CDS					YCL046W		3	46640	46963	W		2000-09-13	1997-01-28	
S000000550	ORF	Verified	YCL045C	EMC1		chromosome 3		3	46905	44623	C		2000-09-13	1997-01-28	Member of conserved endoplasmic reticulum membrane complex; involved in efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response; interacts with Gal80p; homologous to worm H17B01.4/EMC-1, fly CG2943, and human KIAA0090
S000030200	CDS					YCL045C		3	46905	44623	C		2000-09-13	1997-01-28	
S000000549	ORF	Verified	YCL044C	MGR1		chromosome 3		3	48364	47111	C		2000-09-13	1997-01-28	Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr3p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA
S000037468	CDS					YCL044C		3	48364	47111	C		2000-09-13	1997-01-28	
S000000548	ORF	Verified	YCL043C	PDI1	protein disulfide isomerase PDI1|TRG1|MFP1	chromosome 3	L000001360	3	50221	48653	C		2000-09-13	1997-01-28	Protein disulfide isomerase; multifunctional oxidoreductase of the ER lumen, essential for disulfide bond formation in secretory and cell-surface proteins, processing of non-native disulfide bonds; Ero1p activator; complexes with exomannosidase, Mnl1p to facilitate the recognition of misfolded glycoproteins and the trimming of glycan Man8GlcNAc2 to Man7GlcNAc2 on substrates, thereby accelerating ERAD; PDI1 has a paralog, EUG1, that arose from the whole genome duplication
S000037357	CDS					YCL043C		3	50221	48653	C		2000-09-13	1997-01-28	
S000000547	ORF	Uncharacterized	YCL042W			chromosome 3		3	50584	50943	W		2000-09-13	2000-09-13|1997-01-28	Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm
S000037297	CDS					YCL042W		3	50584	50943	W		2000-09-13	2000-09-13|1997-01-28	
S000000546	ORF	Dubious	YCL041C			chromosome 3		3	50627	50133	C		2000-09-13	1997-01-28	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps both the verified gene PDI1/YCL043C and the uncharacterized gene YCL042W
S000036569	CDS					YCL041C		3	50627	50133	C		2000-09-13	1997-01-28	
S000000545	ORF	Verified	YCL040W	GLK1	glucokinase|HOR3	chromosome 3	L000000708	3	50838	52340	W	-47	2000-09-13	1997-01-28	Glucokinase; catalyzes the phosphorylation of glucose at C6 in the first irreversible step of glucose metabolism; one of three glucose phosphorylating enzymes; expression regulated by non-fermentable carbon sources; GLK1 has a paralog, EMI2, that arose from the whole genome duplication
S000036534	CDS					YCL040W		3	50838	52340	W		2000-09-13	1997-01-28	
S000000544	ORF	Verified	YCL039W	GID7	glucose-induced degradation complex subunit GID7|MOH2	chromosome 3		3	52645	54882	W		2000-09-13	1999-07-17|1997-01-28	Subunit of GID Complex that binds directly to central component Vid30p; GID complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; Gid7p contains six WD40 repeats; computational analysis suggests that Gid7p and Moh1p have similar functions
S000035505	CDS					YCL039W		3	52645	54882	W		2000-09-13	1999-07-17|1997-01-28	
S000000543	ORF	Verified	YCL038C	ATG22	AUT4	chromosome 3	L000004750	3	56527	54941	C		2000-09-13	1997-01-28	Vacuolar integral membrane protein required for efflux of amino acids; required for efflux of amino acids during autophagic body breakdown in the vacuole; null mutation causes a gradual loss of viability during starvation
S000034405	CDS					YCL038C		3	56527	54941	C		2000-09-13	1997-01-28	
S000000542	ORF	Verified	YCL037C	SRO9		chromosome 3	L000003106	3	58678	57374	C		2003-09-22	2003-09-22|1997-01-28	Cytoplasmic RNA-binding protein; shuttles between nucleus and cytoplasm and is exported from the nucleus in an mRNA export-dependent manner; associates with translating ribosomes; involved in heme regulation of Hap1p as a component of the HMC complex, also involved in the organization of actin filaments; contains a La motif; SRO9 has a paralog, SLF1, that arose from the whole genome duplication
S000034295	CDS					YCL037C		3	58678	57374	C		2003-09-22	2003-09-22|1997-01-28	
S000000541	ORF	Verified	YCL036W	GFD2	YCD6	chromosome 3	L000004631	3	59026	60726	W		2000-09-13	1997-01-28	Protein of unknown function; identified as a high-copy suppressor of a dbp5 mutation; GFD2 has a paralog, YDR514C, that arose from the whole genome duplication
S000034257	CDS					YCL036W		3	59026	60726	W		2000-09-13	1997-01-28	
S000000540	ORF	Verified	YCL035C	GRX1	dithiol glutaredoxin GRX1	chromosome 3		3	61173	60841	C		2000-09-13	1997-01-28	Glutathione-dependent disulfide oxidoreductase; hydroperoxide and superoxide-radical responsive, heat-stable, with active site cysteine pair; protects cells from oxidative damage; GRX1 has a paralog, GRX2, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress
S000033290	CDS					YCL035C		3	61173	60841	C		2000-09-13	1997-01-28	
